Schedule,FPR,TPR
Hybrid,0.11111111111111112,0.31083060627395903
Hybrid,0.12121212121212122,0.3276745779051647
Hybrid,0.13131313131313133,0.34538132058391185
Hybrid,0.14141414141414144,0.37417962190481835
Hybrid,0.15151515151515152,0.3994875726327019
Hybrid,0.16161616161616163,0.40374289178163814
Hybrid,0.17171717171717174,0.4087000521243554
Hybrid,0.18181818181818182,0.42275233970605475
Hybrid,0.19191919191919193,0.44784747895531957
Hybrid,0.20202020202020204,0.4622051459121657
Hybrid,0.21212121212121213,0.4790491175433713
Hybrid,0.22222222222222224,0.4790491175433713
Hybrid,0.23232323232323235,0.4790491175433713
Hybrid,0.24242424242424243,0.486704944101637
Hybrid,0.25252525252525254,0.499004798894288
Hybrid,0.26262626262626265,0.499004798894288
Hybrid,0.27272727272727276,0.5164595441551324
Hybrid,0.2828282828282829,0.5242609625948487
Hybrid,0.29292929292929293,0.551586780861445
Hybrid,0.30303030303030304,0.5609745086845646
Hybrid,0.31313131313131315,0.564236281260007
Hybrid,0.32323232323232326,0.5774479875397492
Hybrid,0.33333333333333337,0.5774479875397492
Hybrid,0.3434343434343435,0.5825185908773616
Hybrid,0.3535353535353536,0.5825185908773616
Hybrid,0.36363636363636365,0.5869718318471785
Hybrid,0.37373737373737376,0.5973192080482133
Hybrid,0.38383838383838387,0.5973192080482133
Hybrid,0.393939393939394,0.6003495110785163
Hybrid,0.4040404040404041,0.6278562861462669
Hybrid,0.4141414141414142,0.633916892206873
Hybrid,0.42424242424242425,0.6643389366353956
Hybrid,0.43434343434343436,0.6646475786107042
Hybrid,0.4444444444444445,0.677100715177316
Hybrid,0.4545454545454546,0.692996817991772
Hybrid,0.4646464646464647,0.6954659537942411
Hybrid,0.4747474747474748,0.7049243288472062
Hybrid,0.48484848484848486,0.7162461761619615
Hybrid,0.494949494949495,0.7381031129333747
Hybrid,0.5050505050505051,0.7543537217206815
Hybrid,0.5151515151515152,0.7594225577657377
Hybrid,0.5252525252525253,0.7622003355435156
Hybrid,0.5353535353535354,0.7622003355435156
Hybrid,0.5454545454545455,0.7753582302803578
Hybrid,0.5555555555555556,0.7829505695416434
Hybrid,0.5656565656565657,0.7902361917208827
Hybrid,0.5757575757575758,0.7930139694986605
Hybrid,0.5858585858585859,0.7954529938889046
Hybrid,0.595959595959596,0.7975806534633726
Hybrid,0.6060606060606061,0.8070253862085723
Hybrid,0.6161616161616162,0.8074482191895449
Hybrid,0.6262626262626263,0.811235061622078
Hybrid,0.6363636363636365,0.8230456398647249
Hybrid,0.6464646464646465,0.8232570563552113
Hybrid,0.6565656565656566,0.8232570563552113
Hybrid,0.6666666666666667,0.8427661002828598
Hybrid,0.6767676767676768,0.8427661002828598
Hybrid,0.686868686868687,0.8476441490633476
Hybrid,0.696969696969697,0.8610100460046441
Hybrid,0.7070707070707072,0.8665656015601997
Hybrid,0.7171717171717172,0.8763216991211753
Hybrid,0.7272727272727273,0.8876101151968253
Hybrid,0.7373737373737375,0.8900491395870691
Hybrid,0.7474747474747475,0.8900491395870691
Hybrid,0.7575757575757577,0.8964321183104735
Hybrid,0.7676767676767677,0.8964321183104735
Hybrid,0.7777777777777778,0.9137789795355837
Hybrid,0.787878787878788,0.916410558482952
Hybrid,0.797979797979798,0.916410558482952
Hybrid,0.8080808080808082,0.9216773163488892
Hybrid,0.8181818181818182,0.9472092312425062
Hybrid,0.8282828282828284,0.9502395342728092
Hybrid,0.8383838383838385,0.9530173120505868
Hybrid,0.8484848484848485,0.9578953608310747
Hybrid,0.8585858585858587,0.9578953608310747
Hybrid,0.8686868686868687,0.9631121629990964
Hybrid,0.8787878787878789,0.9631121629990964
Hybrid,0.888888888888889,0.9660533394696845
Hybrid,0.8989898989898991,0.9684923638599285
Hybrid,0.9090909090909092,0.9712701416377062
Hybrid,0.9191919191919192,0.9712701416377062
Hybrid,0.9292929292929294,0.9739017205850746
Hybrid,0.9393939393939394,0.9869954235723947
Hybrid,0.9494949494949496,0.9869954235723947
Hybrid,0.9595959595959597,0.9899366000429829
Hybrid,0.9696969696969697,0.9920642596174509
Hybrid,0.9797979797979799,0.9950945626477541
Hybrid,0.98989898989899,0.9950945626477541
Hybrid,1.0,1.0
